title,url,date,category
"Save the Date: Pfizer Announces New Date of September 14, 2020 for Rescheduled Investor Day",https://www.pfizer.com/news/press-release/press-release-detail/save-date-pfizer-announces-new-date-september-14-2020,2020-05-13,financial news
New Data from 18 Approved and Investigational Pfizer Medicines to be Showcased at ASCO20 Virtual Scientific Program,https://www.pfizer.com/news/press-release/press-release-detail/new-data-18-approved-and-investigational-pfizer-medicines,2020-05-12,clinical trial update
Pfizer Invites Public to Listen to Webcast of Pfizer Discussion at Healthcare Conference,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-invites-public-listen-webcast-pfizer-discussion-1,2020-05-12,financial news
Pfizer Invites Public to View and Listen to Webcast of May 15 Conference Call with Analysts to Review Duchenne Muscular Dystrophy (DMD) Data Presentation at ASGCT 2020 Annual Meeting,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-invites-public-view-and-listen-webcast-may-15,2020-05-08,financial news
Pfizer and BioNTech Dose First Participants in the U.S. as Part of Global COVID-19 mRNA Vaccine Development Program,https://www.pfizer.com/news/press-release/press-release-detail/pfizer_and_biontech_dose_first-participants_in_the_u_s_as_part_of_global_covid_19_mrna_vaccine_development_program,2020-05-05,clinical trial update
New Data Suggest Burden of Group B Streptococcus (GBS) Infection in U.S. Adults Greater Than Previously Recognized,https://www.pfizer.com/news/press-release/press-release-detail/new-data-suggest-burden-group-b-streptococcus-gbs-infection,2020-05-04,clinical trial update
Pfizer Receives Positive CHMP Opinion for DAURISMO®(glasdegib)for Certain Adult Patients with Newly Diagnosed or Secondary Acute Myeloid Leukemia (AML),https://www.pfizer.com/news/press-release/press-release-detail/pfizer-receives-positive-chmp-opinion-daurismorglasdegibfor,2020-05-01,regulatory approval
Pfizer Receives Positive CHMP Opinion for DAURISMOTM (glasdegib)for  Certain Adult Patients with Newly Diagnosed Acute Myeloid Leukemia  (AML),https://www.pfizer.com/news/press-release/press-release-detail/pfizer-receives-positive-chmp-opinion-daurismotm,2020-05-01,regulatory approval
"Valneva and Pfizer Announce Collaboration to Co-Develop and Commercialize Lyme Disease Vaccine, VLA15",https://www.pfizer.com/news/press-release/press-release-detail/valneva_and_pfizer_announce_collaboration_to_co_develop_and_commercialize_lyme_disease_vaccine_vla15,2020-04-30,clinical trial update
AMRA Medical renews collaboration with Pfizer Inc.  aiming to generate the world’s  largest imaging dataset on body  composition profiling,https://www.pfizer.com/news/press-release/press-release-detail/amra-medical-renews-collaboration-pfizer-inc-aiming,2020-04-30,management update
BioNTech and Pfizer announce completion of dosing for first cohort of Phase 1/2 trial of COVID-19 vaccine candidates in Germany,https://www.pfizer.com/news/press-release/press-release-detail/biontech-and-pfizer-announce-completion-dosing-first-cohort,2020-04-29,clinical trial update
PFIZER REPORTS FIRST-QUARTER 2020 RESULTS,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-reports-first-quarter-2020-results,2020-04-28,financial news
Pfizer Hosts Virtual-Only Annual Meeting of Shareholders,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-hosts-virtual-only-annual-meeting-shareholders,2020-04-23,management update
FoRx Therapeutics AG Raises EUR 10 Million Seed Round to Develop a Pipeline  of Drugs Targeting DNA Replication Stress for Cancer,https://www.pfizer.com/news/press-release/press-release-detail/forx-therapeutics-ag-raises-eur-10-million-seed-round,2020-04-22,management update
BioNTech and Pfizer announce regulatory approval from German authority Paul-Ehrlich-Institut to commence first clinical trial of COVID-19 vaccine candidates,https://www.pfizer.com/news/press-release/press-release-detail/biontech_and_pfizer_announce_regulatory_approval_from_german_authority_paul_ehrlich_institut_to_commence_first_clinical_trial_of_covid_19_vaccine_candidates,2020-04-22,clinical trial update
Valneva Receives FDA Fast Track Designation for its Lyme Disease  Vaccine Candidate VLA15,https://www.pfizer.com/news/press-release/press-release-detail/valneva-receives-fda-fast-track-designation-its-lyme,2020-04-20,regulatory approval
Pfizer and BioNTech Announce Further Details on Collaboration to Accelerate Global COVID-19 Vaccine Development,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-and-biontech-announce-further-details-collaboration,2020-04-09,clinical trial update
Pfizer Advances Battle Against COVID-19 on Multiple Fronts,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-advances-battle-against-covid-19-multiple-fronts,2020-04-09,clinical trial update
EMD Serono and Pfizer Receive US FDA Breakthrough Therapy Designation and Submit Application for BAVENCIO® for First-Line Maintenance Treatment of Locally Advanced or Metastatic Urothelial Carcinoma,https://www.pfizer.com/news/press-release/press-release-detail/emd_serono_and_pfizer_receive_us_fda_breakthrough_therapy_designation_and_submit_application_for_bavencio_for_first_line_maintenance_treatment_of_locally_advanced_or_metastatic_urothelial_carcinoma,2020-04-09,regulatory approval
U.S. FDA Approves BRAFTOVI® (Encorafenib) in Combination with Cetuximab for the Treatment of BRAFV600E-Mutant Metastatic Colorectal Cancer (CRC) After Prior Therapy,https://www.pfizer.com/news/press-release/press-release-detail/us-fda-approves-braftovir-encorafenib-combination-cetuximab,2020-04-08,regulatory approval
Pfizer to Hold Virtual-Only 2020 Annual Meeting of Shareholders,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-hold-virtual-only-2020-annual-meeting-shareholders,2020-04-07,management update
"Pfizer and The Pfizer Foundation Donate $40 Million in Charitable Grants, Expand Product Access and Mobilize Colleagues to Combat COVID-19 Pandemic",https://www.pfizer.com/news/press-release/press-release-detail/pfizer-and-pfizer-foundation-donate-40-million-charitable,2020-04-06,management update
"Pfizer Receives European Approval for Oncology Biosimilar, RUXIENCE™ (rituximab)",https://www.pfizer.com/news/press-release/press-release-detail/pfizer-receives-european-approval-oncology-biosimilar,2020-04-02,regulatory approval
Susan Desmond-Hellmann Elected to Pfizer’s Board of Directors,https://www.pfizer.com/news/press-release/press-release-detail/susan-desmond-hellmann-elected-pfizers-board-directors,2020-04-02,management update
"Medical Professionals Across Merck & Co., Inc., Pfizer Inc., and Eli Lilly and Company Activate to Support Health Systems, First Responders and Patients Amid COVID-19 Pandemic",https://www.pfizer.com/news/press-release/press-release-detail/medical-professionals-across-merck-co-inc-pfizer-inc-and,2020-04-01,covid-19
Pfizer Completes $1.25 Billion Sustainability Bond for Social and Environmental Impact,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-completes-125-billion-sustainability-bond-social-and,2020-03-27,social responsibility
Mylan and Pfizer Provide Update Regarding Proposed Combination of Mylan and Upjohn,https://www.pfizer.com/news/press-release/press-release-detail/mylan-and-pfizer-provide-update-regarding-proposed,2020-03-26,financial news
"U.S. FDA Approves Supplemental New Drug Application (sNDA) for Expanded Indication of EUCRISA® (Crisaborole) Ointment, 2%, in Children as Young as 3 Months of Age With Mild-to-Moderate Atopic Dermatitis",https://www.pfizer.com/news/press-release/press-release-detail/us-fda-approves-supplemental-new-drug-application-snda,2020-03-24,regulatory approval
"Pfizer Announces Positive Top-Line Results from Third Phase 3 Trial of Abrocitinib for Moderate to Severe Atopic Dermatitis, Which Showed Improvements in Skin Clearance, Disease Extent and Severity, and Itch",https://www.pfizer.com/news/press-release/press-release-detail/pfizer-announces-positive-top-line-results-third-phase-3,2020-03-18,clinical trial update
Pfizer Announces Top-Line Results from Phase 3 Study of 20-Valent Pneumococcal Conjugate Vaccine in Pneumococcal Vaccine-Naïve Adults Aged 18 Years or Older,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-announces-top-line-results-phase-3-study-20-valent,2020-03-18,clinical trial update
"Pfizer Postpones Investor Day Scheduled for March 31, 2020 Due to Coronavirus Concerns",https://www.pfizer.com/news/press-release/press-release-detail/pfizer_postpones_investor_day_scheduled_for_march_31_2020_due_to_coronavirus_concerns,2020-03-18,financial news
"Pfizer Announces Positive Top-Line Results from Third Phase 3 Trial of Abrocitinib for Moderate to Severe Atopic Dermatitis, Which Showed Improvements in Skin Clearance, Disease Extent and Severity, and Itch",https://www.pfizer.com/news/press-release/press-release-detail/pfizer_announces_positive_top_line_results_from_third_phase_3_trial_of_abrocitinib_for_moderate_to_severe_atopic_dermatitis_which_showed_improvements_in_skin_clearance_disease_extent_and_severity_and_itch,2020-03-18,clinical trial update
Pfizer Invites Public to View and Listen to Webcast of April 28 Conference Call with Analysts,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-invites-public-view-and-listen-webcast-april-28,2020-03-17,financial news
Pfizer and BioNTech to Co-develop Potential COVID-19 Vaccine,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-and-biontech-co-develop-potential-covid-19-vaccine-0,2020-03-17,covid-19
Pfizer and BioNTech to Co-Develop Potential COVID-19 Vaccine,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-and-biontech-co-develop-potential-covid-19-vaccine,2020-03-17,covid-19
Pfizer Outlines Five-Point Plan to Battle COVID-19,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-outlines-five-point-plan-battle-covid-19,2020-03-13,covid-19
EMD Serono and Pfizer Provide Update on Phase III JAVELIN Head and Neck 100 Study,https://www.pfizer.com/news/press-release/press-release-detail/emd_serono-and-pfizer-provide-update-on-phase-iii-javelin-head-and-neck-100-study,2020-03-13,clinical trial update
Susan Hockfield Elected to Pfizer’s Board of Directors,https://www.pfizer.com/news/press-release/press-release-detail/susan-hockfield-elected-pfizers-board-directors,2020-03-04,management update
Pfizer Provides Comment on COVID-19 White House Meeting,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-provides-comment-covid-19-white-house-meeting,2020-03-02,covid-19
"U.S. FDA Accepts Regulatory Submission for Tanezumab, a Potential First-in-Class Treatment for Patients with Chronic Pain Due to Moderate-to-Severe Osteoarthritis",https://www.pfizer.com/news/press-release/press-release-detail/u_s-fda-accepts-regulatory-submission-for-tanezumab-a-potential-first-in-class-treatment-for-patients-with-chronic-pain-due-to-moderate-to-severe-osteoarthritis,2020-03-02,regulatory approval
James Quincey Elected to Pfizer’s Board of Directors,https://www.pfizer.com/news/press-release/press-release-detail/james-quincey-elected-pfizers-board-directors,2020-02-27,management update
Mylan and Pfizer Announce Appointment of Viatris Chief Financial Officer,https://www.pfizer.com/news/press-release/press-release-detail/mylan-and-pfizer-announce-appointment-viatris-chief,2020-02-27,financial news
Mylan and Pfizer Finalize Appointments to Viatris Board of Directors,https://www.pfizer.com/news/press-release/press-release-detail/mylan-and-pfizer-finalize-appointments-viatris-board,2020-02-27,financial news
Mylan and Pfizer Announce Appointment of Viatris Chief Financial Officer,https://www.pfizer.com/news/press-release/press-release-detail/mylan_and_pfizer_announce_appointment_of_viatris_chief_financial_officer,2020-02-27,financial news
Mylan and Pfizer Finalize Appointments to Viatris Board of Directors,https://www.pfizer.com/news/press-release/press-release-detail/mylan_and_pfizer_finalize_appointments_to_viatris_board_of_directors,2020-02-27,financial news
Pfizer Invites Public to Listen to Webcast of Pfizer Discussion at Healthcare Conference,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-invites-public-listen-webcast-pfizer-discussion-26,2020-02-25,financial news
"Montis Biosciences launched with €8,4 million seed financing and a novel  approach to immune-oncology",https://www.pfizer.com/news/press-release/press-release-detail/montis-biosciences-launched-eu84-million-seed-financing-and,2020-02-20,partnerships
"European Commission Approves VYNDAQEL®, the First Treatment in the EU for Transthyretin Amyloid Cardiomyopathy (ATTR-CM)",https://www.pfizer.com/news/press-release/press-release-detail/european-commission-approves-vyndaqelr-first-treatment-eu,2020-02-18,regulatory approval
"European Commission Approves VYNDAQEL®, the First Treatment in the EU for Transthyretin Amyloid Cardiomyopathy (ATTR-CM)",https://www.pfizer.com/news/press-release/press-release-detail/european_commission_approves_vyndaqel_the_first_treatment_in_the_eu_for_transthyretin_amyloid_cardiomyopathy_attr_cm,2020-02-18,regulatory approval
XTANDI® (enzalutamide) Demonstrates Significant Improvement in Overall Survival in Phase 3 PROSPER Trial of Patients with nmCRPC,https://www.pfizer.com/news/press-release/press-release-detail/xtandir-enzalutamide-demonstrates-significant-improvement,2020-02-11,clinical trial update
"Pfizer Receives Positive CHMP Opinion for Oncology Biosimilar, RUXIENCE™ (rituximab)",https://www.pfizer.com/news/press-release/press-release-detail/pfizer-receives-positive-chmp-opinion-oncology-biosimilar,2020-01-31,regulatory approval
PFIZER REPORTS FOURTH-QUARTER AND FULL-YEAR 2019 RESULTS,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-reports-fourth-quarter-and-full-year-2019-results,2020-01-28,financial news
Pfizer Vaccines Launches Global Centers of Excellence Network to Conduct Real-World Research on Vaccine-Preventable Diseases Affecting Adults,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-vaccines-launches-global-centers-excellence-network,2020-01-23,clinical trial update
Pfizer Brings Three New Biosimilars to U.S. Patients at Substantial  Discounts,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-brings-three-new-biosimilars-us-patients-substantial,2020-01-23,commercialized drug update
Pfizer’s Greenstone and Digital Men’s Health Clinic Roman Collaborate to Offer Patients Remote Access to the Only FDA-Approved Authorized Generic Version of Viagra® (sildenafil citrate),https://www.pfizer.com/news/press-release/press-release-detail/pfizers-greenstone-and-digital-mens-health-clinic-roman,2020-01-23,commercialized drug update
Insilico enters into research collaboration with Pfizer Inc. to explore novel data  and artificial intelligence system for potential therapeutic targets,https://www.pfizer.com/news/press-release/press-release-detail/insilico-enters-research-collaboration-pfizer-inc-explore,2020-01-14,partnerships
Biogen to Acquire Novel Clinical Stage Asset with Application in Alzheimer’s Disease  and Parkinson’s Disease from Pfizer Inc.,https://www.pfizer.com/news/press-release/press-release-detail/biogen-acquire-novel-clinical-stage-asset-application,2020-01-13,partnerships
Axsome Therapeutics Enters into Exclusive License Agreement with Pfizer Inc. for Pfizer’s Reboxetine  Clinical and Nonclinical Data and for New Phase 3 Esreboxetine Product Candidate,https://www.pfizer.com/news/press-release/press-release-detail/axsome-therapeutics-enters-exclusive-license-agreement,2020-01-13,partnerships
Pfizer Invites Public to Listen to Webcast of Pfizer Discussion at Healthcare Conference,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-invites-public-listen-webcast-pfizer-discussion-0,2020-01-07,financial news
BAVENCIO Significantly Improved Overall Survival in Patients With Locally Advanced or Metastatic Urothelial Carcinoma,https://www.pfizer.com/news/press-release/press-release-detail/bavencio-significantly-improved-overall-survival-patients,2020-01-06,clinical trial update
"Theravance Biopharma and Pfizer Inc. Enter Global License Agreement for Skin-Targeted, Locally-Acting Pan-Janus Kinase (JAK) Inhibitor Program",https://www.pfizer.com/news/press-release/press-release-detail/theravance_biopharma-and-pfizer-inc-enter-global-license-agreement-for-skin-targeted-locally-acting-pan-janus-kinase-jak-inhibitor-program,2019-12-23,partnerships
BioInvent announces selection of second target and extension of the research  collaboration and license agreement with Pfizer Inc.,https://www.pfizer.com/news/press-release/press-release-detail/bioinvent-announces-selection-second-target-and-extension,2019-12-23,partnerships
U.S. FDA Accepts and Grants Priority Review to sNDA for BRAFTOVI® (encorafenib) in Combination with ERBITUX® (cetuximab) (BRAFTOVI Doublet) for the Treatment of BRAFV600E-Mutant Metastatic Colorectal Cancer After Prior Therapy,https://www.pfizer.com/news/press-release/press-release-detail/u_s-fda-accepts-and-grants-priority-review-to-snda-for-braftovi-encorafenib-in-combination-with-erbitux-cetuximab-braftovi-doublet-for-the-treatment-of-brafv600e-mutant-metastatic-colorectal-cancer-after-prior,2019-12-18,regulatory approval
Pfizer and Mylan Announce Two Future Viatris Board Members,https://www.pfizer.com/news/press-release/press-release-detail/pfizer_and-mylan-announce-two-future-viatris-board-members,2019-12-18,financial news
Pfizer Invites Public to View and Listen to Webcast of January 28 Conference Call with Analysts,https://www.pfizer.com/news/press-release/press-release-detail/pfizer_invites_public_to_view_and_listen_to_webcast_of_january_28_conference_call_with_analysts-0,2019-12-17,financial news
Triplet Therapeutics Launches with $59 Million in Financing to Further its Development of  Transformative Treatments for Triplet Repeat Disorders,https://www.pfizer.com/news/press-release/press-release-detail/triplet-therapeutics-launches-59-million-financing-further,2019-12-17,partnerships
XTANDI® (enzalutamide) Approved by U.S. FDA for the Treatment of Metastatic Castration-Sensitive Prostate Cancer,https://www.pfizer.com/news/press-release/press-release-detail/xtandi_enzalutamide-approved-by-u_s-fda-for-the-treatment-of-metastatic-castration-sensitive-prostate-cancer,2019-12-16,regulatory approval
Pfizer Declares First-Quarter 2020 Dividend and Announces Upcoming Investor Day to Highlight Strength of Innovative R&D Pipeline,https://www.pfizer.com/news/press-release/press-release-detail/pfizer_declares_first-quarter-2020_dividend-and_announces_upcoming_investor_day_to_highlight_strength_of_innovative_r_d_pipeline,2019-12-16,financial news
"Pfizer Receives Positive CHMP Opinion for VYNDAQEL® for Use in Patients with Transthyretin Amyloid Cardiomyopathy, a Rare and Fatal Disease",https://www.pfizer.com/news/press-release/press-release-detail/pfizer_receives_positive_chmp_opinion_for_vyndaqel_for_use_in_patients_with_transthyretin_amyloid_cardiomyopathy_a_rare_and_fatal_disease,2019-12-13,regulatory approval
FDA Approves XELJANZ® XR (tofacitinib) Extended-Release Tablets for the Treatment of Ulcerative Colitis,https://www.pfizer.com/news/press-release/press-release-detail/fda-approves-xeljanz-xr-tofacitinib-extended-release-tablets-for-the-treatment-of-ulcerative-colitis,2019-12-12,regulatory approval
"ImmunOs Therapeutics AG raises CHF 15M in Series A Financing, co-led by Pfizer Ventures and  BioMedPartners, to Advance a Novel Immunotherapy Agent For Cancer Into Human Trials",https://www.pfizer.com/news/press-release/press-release-detail/immunos-therapeutics-ag-raises-chf-15m-series-financing-co,2019-12-10,partnerships
Findings Released from Real-World Data Analysis of Eliquis (apixaban) for the Treatment of Venous Thromboembolism in Patients with Active Cancer,https://www.pfizer.com/news/press-release/press-release-detail/findings_released_from_real_world_data_analysis_of_eliquis_apixaban_for_the_treatment_of_venous_thromboembolism_in_patients_with_active_cancer,2019-12-07,research
Sangamo and Pfizer Announce Updated Phase 1/2 Results Showing Sustained Increased Factor VIII Activity Through 44 Weeks Following SB-525 Gene Therapy Treatment,https://www.pfizer.com/news/press-release/press-release-detail/sangamo_and_pfizer_announce_updated_phase_1_2_results_showing_sustained_increased_factor_viii_activity_through_44_weeks_following_sb_525_gene_therapy_treatment,2019-12-07,research
ImCheck Raises $53 Million Series B to Advance Clinical Pipeline of Novel  Gamma Delta T-Cell-Focused Antibodies for Cancer and Autoimmune Diseases,https://www.pfizer.com/news/press-release/press-release-detail/imcheck-raises-53-million-series-b-advance-clinical,2019-12-04,partnerships
CeMM enters into research collaboration on expanding the druggable proteome  with Pfizer Inc.,https://www.pfizer.com/news/press-release/press-release-detail/cemm-enters-research-collaboration-expanding-druggable,2019-11-22,partnerships
"FDA Approves Pfizer’s Biosimilar, ABRILADA™ (adalimumab-afzb) for Multiple Inflammatory Conditions",https://www.pfizer.com/news/press-release/press-release-detail/fda_approves_pfizer_s_biosimilar_abrilada_adalimumab_afzb_for_multiple_inflammatory_conditions,2019-11-18,regulatory approval
Pfizer Announces CHMP Opinion for XELJANZ® (tofacitinib) in the European Union Related to Ongoing Review of the Product,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-announces-chmp-opinion-xeljanzr-tofacitinib-european,2019-11-15,regulatory approval
"Bristol-Myers Squibb and Pfizer Announce Randomized, Controlled Trial to Evaluate the Effect of Atrial Fibrillation Screening on Health Outcomes in Older Individuals",https://www.pfizer.com/news/press-release/press-release-detail/bristol_myers_squibb_and_pfizer_announce_randomized_controlled_trial_to_evaluate_the_effect_of_atrial_fibrillation_screening_on_health_outcomes_in_older_individuals,2019-11-15,clinical trial update
CENTOGENE Signs Data Access and Collaboration Agreement with Pfizer Inc.,https://www.pfizer.com/news/press-release/press-release-detail/centogene-signs-data-access-and-collaboration-agreement,2019-11-13,partnerships
Mylan and Pfizer Announce Viatris as the New Company Name in the Planned Mylan-Upjohn Combination,https://www.pfizer.com/news/press-release/press-release-detail/mylan_and_pfizer_announce_viatris_as_the_new_company_name_in_the_planned_mylan_upjohn_combination,2019-11-12,finance
Pfizer Announces Results of Phase 3 Study for XELJANZ® (tofacitinib) in Juvenile Idiopathic Arthritis Ahead of Presentation at 2019 American College of Rheumatology/Association of Rheumatology Professionals Annual Meeting,https://www.pfizer.com/news/press-release/press-release-detail/pfizer_announces_results_of_phase_3_study_for_xeljanz_tofacitinib_in_juvenile_idiopathic_arthritis_ahead_of_presentation_at_2019_american_college_of_rheumatology_association_of_rheumatology_professionals_annual,2019-11-12,clinical trial update
EMD Serono and Pfizer Provide Update on Phase III JAVELIN Gastric 100 Trial,https://www.pfizer.com/news/press-release/press-release-detail/emd_serono_and_pfizer_provide_update_on_phase_iii_javelin_gastric_100_trial,2019-11-08,clinical trial update
PFIZER REPORTS THIRD-QUARTER 2019 RESULTS,https://www.pfizer.com/news/press-release/press-release-detail/pfizer_reports_third_quarter_2019_results,2019-10-29,financial news
European Commission Approves BAVENCIO® (avelumab) Plus Axitinib Combination for First-Line Treatment of Patients With Advanced Renal Cell Carcinoma,https://www.pfizer.com/news/press-release/press-release-detail/european_commission_approves_bavencio_avelumab_plus_axitinib_combination_for_first_line_treatment_of_patients_with_advanced_renal_cell_carcinoma,2019-10-28,regulatory approval
"OPKO and Pfizer Announce Positive Phase 3 Top-Line Results for Somatrogon, an Investigational Long-Acting Human Growth Hormone to Treat Children with Growth Hormone Deficiency",https://www.pfizer.com/news/press-release/press-release-detail/opko_and_pfizer_announce_positive_phase_3_top_line_results_for_somatrogon_an_investigational_long_acting_human_growth_hormone_to_treat_children_with_growth_hormone_deficiency,2019-10-21,clinical trial update
"Pfizer Statement on Vincristine Sulfate Injection, USP Supply in the United States",https://www.pfizer.com/news/press-release/press-release-detail/pfizer-statement-vincristine-sulfate-injection-usp-supply,2019-10-18,commercialized drug update
Pfizer Statement on Results of Pay Equity Study and  Opportunity Parity Among Colleagues Worldwide,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-statement-results-pay-equity-study-and-opportunity,2019-10-17,management update
The Bristol-Myers Squibb-Pfizer Alliance and Fitbit Collaborate to Address Gaps in Atrial Fibrillation Detection with the Aim of Accelerating Diagnosis,https://www.pfizer.com/news/press-release/press-release-detail/the_bristol_myers_squibb_pfizer_alliance_and_fitbit_collaborate_to_address_gaps_in_atrial_fibrillation_detection_with_the_aim_of_accelerating_diagnosis,2019-10-17,partnerships
ImaginAb signs multi-party collaboration agreement with three global  pharmaceutical companies to help further develop company’s CD8  ImmunoPET technology,https://www.pfizer.com/news/press-release/press-release-detail/imaginab-signs-multi-party-collaboration-agreement-three,2019-10-14,partnerships
Pfizer Presents Positive Phase 3 Data at the 28th Congress of the European Academy of Dermatology and Venereology for Abrocitinib in Moderate to Severe Atopic Dermatitis,https://www.pfizer.com/news/press-release/press-release-detail/pfizer_presents_positive_phase_3_data_at_the_28th_congress_of_the_european_academy_of_dermatology_and_venereology_for_abrocitinib_in_moderate_to_severe_atopic_dermatitis,2019-10-12,clinical trial update
Akcea and Pfizer Inc. Announce Licensing Agreement for investigative antisense therapy AKCEA-ANGPTL3-LRx,https://www.pfizer.com/news/press-release/press-release-detail/akcea_and_pfizer_inc_announce_licensing_agreement_for_investigative_antisense_therapy_akcea_angptl3_lrx,2019-10-07,partnerships
"Pfizer Presents Interim Analysis Results from Phase 3 BEACON CRC Trial of BRAFTOVI® (Encorafenib), MEKTOVI® (Binimetinib) and Cetuximab for the Treatment of BRAFV600E-Mutant Metastatic Colorectal Cancer",https://www.pfizer.com/news/press-release/press-release-detail/pfizer_presents_interim_analysis_results_from_phase_3_beacon_crc_trial_of_braftovi_encorafenib_mektovi_binimetinib_and_cetuximab_for_the_treatment_of_brafv600e_mutant_metastatic_colorectal_cancer,2019-09-29,clinical trial update
Ian Read to Retire as Executive Chairman of Pfizer’s Board of Directors; Chief Executive Officer Dr. Albert Bourla Named Chairman,https://www.pfizer.com/news/press-release/press-release-detail/ian_read_to_retire_as_executive_chairman_of_pfizer_s_board_of_directors_chief_executive_officer_dr_albert_bourla_named_chairman,2019-09-27,management update
"Pfizer Announces Positive Top-Line Results from Second Pivotal Phase 3 Study of Investigational Oral JAK1 Candidate, Abrocitinib, in Patients Aged 12 and Older with Moderate to Severe Atopic Dermatitis",https://www.pfizer.com/news/press-release/press-release-detail/pfizer_announces_positive_top_line_results_from_second_pivotal_phase_3_study_of_investigational_oral_jak1_candidate_abrocitinib_in_patients_aged_12_and_older_with_moderate_to_severe_atopic_dermatitis,2019-09-27,clinical trial update
New Data for BAVENCIO® (avelumab) for Advanced Cancers to Be Presented at ESMO 2019,https://www.pfizer.com/news/press-release/press-release-detail/new_data_for_bavencio_avelumab_for_advanced_cancers_to_be_presented_at_esmo_2019,2019-09-27,clinical trial update
Pfizer Declares Fourth-Quarter 2019 Dividend,https://www.pfizer.com/news/press-release/press-release-detail/pfizer_declares_fourth_quarter_2019_dividend,2019-09-24,financial news
"Pfizer Presents New Evidence of IBRANCE® (palbociclib) Effectiveness in HR+, HER2- Metastatic Breast Cancer Patients in Four Real-World Studies at ESMO Congress 2019",https://www.pfizer.com/news/press-release/press-release-detail/pfizer_presents_new_evidence_of_ibrance_palbociclib_effectiveness_in_hr_her2_metastatic_breast_cancer_patients_in_four_real_world_studies_at_esmo_congress_2019,2019-09-24,clinical trial update
Pfizer and Flatiron Health Announce Expanded Strategic Collaboration to Unlock Power of Real-World Evidence in Oncology,https://www.pfizer.com/news/press-release/press-release-detail/pfizer_and_flatiron_health_announce_expanded_strategic_collaboration_to_unlock_power_of_real_world_evidence_in_oncology,2019-09-24,partnerships
CHMP Adopts Positive Opinion for BAVENCIO® (avelumab) Plus Axitinib for First-Line Treatment of Patients with Advanced Renal Cell Carcinoma,https://www.pfizer.com/news/press-release/press-release-detail/chmp_adopts_positive_opinion_for_bavencio_avelumab_plus_axitinib_for_first_line_treatment_of_patients_with_advanced_renal_cell_carcinoma,2019-09-20,regulatory approval
Pfizer Presents Scientific Advancements in Cancer Care at the ESMO Congress 2019 Highlighting Expanded Portfolio,https://www.pfizer.com/news/press-release/press-release-detail/pfizer_presents_scientific_advancements_in_cancer_care_at_the_esmo_congress_2019_highlighting_expanded_portfolio,2019-09-19,clinical trial update
TrialSpark and Pfizer collaborating to improve speed and access to clinical trials,https://www.pfizer.com/news/press-release/press-release-detail/trialspark-and-pfizer-collaborating-improve-speed-and,2019-09-17,partnerships
Terry Bradshaw and Pfizer Educate Boomers About the Risks of Pneumococcal Pneumonia and the Importance of Vaccination,https://www.pfizer.com/news/press-release/press-release-detail/terry-bradshaw-and-pfizer-educate-boomers-about-risks,2019-09-17,commercialized drug update
Pfizer Invites Public to View and Listen to Webcast of October 29 Conference Call With Analysts,https://www.pfizer.com/news/press-release/press-release-detail/pfizer_invites_public_to_view_and_listen_to_webcast_of_october_29_conference_call_with_analysts-0,2019-09-17,financial news
Catalia Health and Pfizer collaborate to better understand patient journeys using artificial intelligence and via robot wellness coach,https://www.pfizer.com/news/press-release/press-release-detail/catalia-health-and-pfizer-collaborate-better-understand,2019-09-12,partnerships
Pfizer Announces Positive Preliminary Results from a Proof-of-Concept Phase 2 Study (B7471003) of its 20-Valent Pneumococcal Conjugate Vaccine Candidate Being Investigated for the Prevention of Invasive Disease and Otitis Media in Healthy Infants,https://www.pfizer.com/news/press-release/press-release-detail/pfizer_announces_positive_preliminary_results_from_a_proof_of_concept_phase_2_study_b7471003_of_its_20_valent_pneumococcal_conjugate_vaccine_candidate_being_investigated_for_the_prevention_of_invasive_disease_and,2019-09-09,clinical trial update
"Hospira, Inc., Issues A Voluntary Nationwide Recall for one lot of BACTERIOSTATIC WATER for Injection, USP, due to a Potential Lack of Sterility Assurance",https://www.pfizer.com/news/press-release/press-release-detail/hospira-inc-issues-voluntary-nationwide-recall-one-lot,2019-09-06,commercialized drug update
