title,url,date,category
Lilly to Participate in Cowen Health Care Conference,https://lilly.mediaroom.com/2020-02-21-Lilly-to-Participate-in-Cowen-Health-Care-Conference,2020-02-21,Financial news
Lilly To Participate in SVB Leerink Global Healthcare Conference,https://lilly.mediaroom.com/2020-02-21-Lilly-To-Participate-in-SVB-Leerink-Global-Healthcare-Conference,2020-02-21,Financial news
Lilly Completes Acquisition of Dermira,https://lilly.mediaroom.com/2020-02-20-Lilly-Completes-Acquisition-of-Dermira,2020-02-20,Management update
Lilly Announces Topline Results for Solanezumab from the Dominantly Inherited Alzheimer Network Trials Unit (DIAN-TU) Study,https://lilly.mediaroom.com/2020-02-10-Lilly-Announces-Topline-Results-for-Solanezumab-from-the-Dominantly-Inherited-Alzheimer-Network-Trials-Unit-DIAN-TU-Study,2020-02-10,Clinical trial update
Lilly to Participate in Guggenheim Healthcare Talks Idea Forum,https://lilly.mediaroom.com/2020-02-07-Lilly-to-Participate-in-Guggenheim-Healthcare-Talks-Idea-Forum,2020-02-07,Financial news
"Lilly's REYVOW™ (lasmiditan) C-V, the First and Only Medicine in a New Class of Acute Treatment for Migraine (ditan), Now Available for Prescription",https://lilly.mediaroom.com/2020-01-31-Lillys-REYVOW-TM-lasmiditan-C-V-the-First-and-Only-Medicine-in-a-New-Class-of-Acute-Treatment-for-Migraine-ditan-Now-Available-for-Prescription,2020-01-31,Commercialized drug update
CHMP Recommends Approval of Lilly's New Fast-Acting Mealtime Insulin to Improve Glycemic Control in Adults with Diabetes,https://lilly.mediaroom.com/2020-01-31-CHMP-Recommends-Approval-of-Lillys-New-Fast-Acting-Mealtime-Insulin-to-Improve-Glycemic-Control-in-Adults-with-Diabetes,2020-01-31,Regulatory approval
"Lilly Reports Strong Fourth-Quarter and Full-Year 2019 Financial Results, Updates 2020 Guidance for Pending Dermira Acquisition",https://lilly.mediaroom.com/2020-01-30-Lilly-Reports-Strong-Fourth-Quarter-and-Full-Year-2019-Financial-Results-Updates-2020-Guidance-for-Pending-Dermira-Acquisition,2020-01-30,Financial news
Lilly and Incyte Announce Positive Top-Line Results from the North American (BREEZE-AD5) Phase 3 Study of Oral Selective JAK Inhibitor Baricitinib in Patients with Moderate to Severe Atopic Dermatitis,https://lilly.mediaroom.com/2020-01-30-Lilly-and-Incyte-Announce-Positive-Top-Line-Results-from-the-North-American-BREEZE-AD5-Phase-3-Study-of-Oral-Selective-JAK-Inhibitor-Baricitinib-in-Patients-with-Moderate-to-Severe-Atopic-Dermatitis,2020-01-30,Clinical trial update
Lilly Receives FDA Priority Review for the Selpercatinib New Drug Application,https://lilly.mediaroom.com/2020-01-29-Lilly-Receives-FDA-Priority-Review-for-the-Selpercatinib-New-Drug-Application,2020-01-29,Regulatory approval
"Lilly plans donation of 200,000 insulin KwikPens over next three years to support lower-income communities",https://lilly.mediaroom.com/2020-01-28-Lilly-plans-donation-of-200-000-insulin-KwikPens-over-next-three-years-to-support-lower-income-communities,2020-01-28,Commercialized drug update
US FDA approves only triple-combination tablet with Jardiance® for adults with type 2 diabetes,https://lilly.mediaroom.com/2020-01-27-US-FDA-approves-only-triple-combination-tablet-with-Jardiance-R-for-adults-with-type-2-diabetes,2020-01-27,Regulatory approval
Lilly and Incyte Announce Top-Line Results from Phase 3 Study (BREEZE-AD4) of Oral Selective JAK Inhibitor Baricitinib in Combination with Topical Corticosteroids in Patients with Moderate to Severe Atopic Dermatitis Not Controlled with Cyclosporine,https://lilly.mediaroom.com/2020-01-27-Lilly-and-Incyte-Announce-Top-Line-Results-from-Phase-3-Study-BREEZE-AD4-of-Oral-Selective-JAK-Inhibitor-Baricitinib-in-Combination-with-Topical-Corticosteroids-in-Patients-with-Moderate-to-Severe-Atopic-Dermatitis-Not-Controlled-with-Cyclospor,2020-01-27,Clinical trial update
Anat Hakim to join Lilly as General Counsel,https://lilly.mediaroom.com/2020-01-24-Anat-Hakim-to-join-Lilly-as-General-Counsel,2020-01-24,Management update
Governor Cooper Announces over 460 Jobs in Durham as Eli Lilly and Company Selects North Carolina for Major Pharmaceutical Plant,https://lilly.mediaroom.com/2020-01-21-Governor-Cooper-Announces-over-460-Jobs-in-Durham-as-Eli-Lilly-and-Company-Selects-North-Carolina-for-Major-Pharmaceutical-Plant,2020-01-21,Management update
Lilly Confirms Date and Conference Call for Fourth-Quarter 2019 Financial Results Announcement,https://lilly.mediaroom.com/2020-01-16-Lilly-Confirms-Date-and-Conference-Call-for-Fourth-Quarter-2019-Financial-Results-Announcement,2020-01-16,Financial news
"Lilly, Anna Kaiser Launch '30-Day Thriver Challenge' to Increase Awareness of Daily Stress of Living with Metastatic Breast Cancer, Elevate Support for Women and Men Living with the Disease",https://lilly.mediaroom.com/2020-01-15-Lilly-Anna-Kaiser-Launch-30-Day-Thriver-Challenge-to-Increase-Awareness-of-Daily-Stress-of-Living-with-Metastatic-Breast-Cancer-Elevate-Support-for-Women-and-Men-Living-with-the-Disease,2020-01-15,Commercialized drug update
Lilly expands insulin affordability options with lower-priced versions of Humalog® Mix75/25™ KwikPen® and Humalog® Junior KwikPen®,https://lilly.mediaroom.com/2020-01-14-Lilly-expands-insulin-affordability-options-with-lower-priced-versions-of-Humalog-R-Mix75-25-TM-KwikPen-R-and-Humalog-R-Junior-KwikPen-R,2020-01-14,Commercialized drug update
Tyvyt® (Sintilimab Injection) Combined with ALIMTA® (Pemetrexed) and Platinum Met Predefined Primary Endpoint in Phase 3 ORIENT-11 Study as First-Line Therapy in Nonsquamous NSCLC,https://lilly.mediaroom.com/2020-01-13-Tyvyt-R-Sintilimab-Injection-Combined-with-ALIMTA-R-Pemetrexed-and-Platinum-Met-Predefined-Primary-Endpoint-in-Phase-3-ORIENT-11-Study-as-First-Line-Therapy-in-Nonsquamous-NSCLC,2020-01-13,Clinical trial update
Lilly Announces Agreement to Acquire Dermira,https://lilly.mediaroom.com/2020-01-10-Lilly-Announces-Agreement-to-Acquire-Dermira,2020-01-10,Management update
"Eli Lilly and Company in Collaboration with Strateos, Inc. Launch Remote-Controlled Robotic Cloud Lab",https://lilly.mediaroom.com/2020-01-09-Eli-Lilly-and-Company-in-Collaboration-with-Strateos-Inc-Launch-Remote-Controlled-Robotic-Cloud-Lab,2020-01-09,Collaboration
Lilly to Participate in J.P. Morgan Healthcare Conference,https://lilly.mediaroom.com/2020-01-02-Lilly-to-Participate-in-J-P-Morgan-Healthcare-Conference,2020-01-02,Financial news
U.S. District Court Rules in Favor of Lilly in Alimta Vitamin Regimen Patent Lawsuit,https://lilly.mediaroom.com/2019-12-30-U-S-District-Court-Rules-in-Favor-of-Lilly-in-Alimta-Vitamin-Regimen-Patent-Lawsuit,2019-12-30T00:00:00,Regulatory Approval
Lilly Opens Phase 3 Clinical Trial in RET-Mutant Medullary Thyroid Cancer,https://lilly.mediaroom.com/2019-12-30-Lilly-Opens-Phase-3-Clinical-Trial-in-RET-Mutant-Medullary-Thyroid-Cancer,2019-12-30T00:00:00,Clinical Trial Update
Lilly Launches Campaign to Increase Awareness of Insulin Cost-Saving Options,https://lilly.mediaroom.com/2019-12-19-Lilly-Launches-Campaign-to-Increase-Awareness-of-Insulin-Cost-Saving-Options,2019-12-19T00:00:00,Commercialized Drug Update
"Lilly Announces the Launch of TRIUMPH, the First, Long-Term, Real-World Evidence Study of Emgality® (galcanezumab-gnlm)",https://lilly.mediaroom.com/2019-12-18-Lilly-Announces-the-Launch-of-TRIUMPH-the-First-Long-Term-Real-World-Evidence-Study-of-Emgality-R-galcanezumab-gnlm,2019-12-18T00:00:00,Clinical Trial Update
"Lilly Announces 2020 Financial Guidance, Updates 2019 Guidance",https://lilly.mediaroom.com/2019-12-17-Lilly-Announces-2020-Financial-Guidance-Updates-2019-Guidance,2019-12-17T00:00:00,Financial News
Lilly Announces 15 Percent Dividend Increase,https://lilly.mediaroom.com/2019-12-16-Lilly-Announces-15-Percent-Dividend-Increase,2019-12-16T00:00:00,Financial News
Lilly to Integrate Dexcom CGM into Personalized Diabetes Management System,https://lilly.mediaroom.com/2019-12-16-Lilly-to-Integrate-Dexcom-CGM-into-Personalized-Diabetes-Management-System,2019-12-16T00:00:00,Commercialized Drug Update
Boehringer Ingelheim and Lilly provide update on Jardiance® phase III exercise ability studies in chronic heart failure,https://lilly.mediaroom.com/2019-12-13-Boehringer-Ingelheim-and-Lilly-provide-update-on-Jardiance-R-phase-III-exercise-ability-studies-in-chronic-heart-failure,2019-12-13T00:00:00,Clinical Trial Update
CHMP Issues Positive Opinion to Expand CYRAMZA® (ramucirumab) Label to Include Results from RELAY Study in Patients with Metastatic EGFR-Mutated Non-Small Cell Lung Cancer,https://lilly.mediaroom.com/2019-12-13-CHMP-Issues-Positive-Opinion-to-Expand-CYRAMZA-R-ramucirumab-Label-to-Include-Results-from-RELAY-Study-in-Patients-with-Metastatic-EGFR-Mutated-Non-Small-Cell-Lung-Cancer,2019-12-13T00:00:00,Regulatory Approval
Lilly Opens First Ever Randomized Phase 3 Clinical Trial in Treatment-Naïve RET Fusion-Positive Non-Small Cell Lung Cancer,https://lilly.mediaroom.com/2019-12-11-Lilly-Opens-First-Ever-Randomized-Phase-3-Clinical-Trial-in-Treatment-Naive-RET-Fusion-Positive-Non-Small-Cell-Lung-Cancer,2019-12-11T00:00:00,Clinical Trial Update
Lilly Presents Interim Clinical Data from LOXO-305 Dose Escalation Trial in B-Cell Leukemias and Lymphomas at the American Society Hematology Annual Meeting,https://lilly.mediaroom.com/2019-12-08-Lilly-Presents-Interim-Clinical-Data-from-LOXO-305-Dose-Escalation-Trial-in-B-Cell-Leukemias-and-Lymphomas-at-the-American-Society-Hematology-Annual-Meeting,2019-12-08T00:00:00,Clinical Trial Update
Lilly Announces New Leadership and Strategy in Oncology Research and Development,https://lilly.mediaroom.com/2019-12-05-Lilly-Announces-New-Leadership-and-Strategy-in-Oncology-Research-and-Development,2019-12-05T00:00:00,Management Update
Lilly to Participate in Evercore ISI 2nd Annual HealthCONx Conference,https://lilly.mediaroom.com/2019-12-02-Lilly-to-Participate-in-Evercore-ISI-2nd-Annual-HealthCONx-Conference,2019-12-02T00:00:00,Financial News
Eli Lilly and Company Unveils Shared Innovation Laboratory in South San Francisco,https://lilly.mediaroom.com/2019-12-02-Eli-Lilly-and-Company-Unveils-Shared-Innovation-Laboratory-in-South-San-Francisco,2019-12-02T00:00:00,Management Update
Lilly Names HealthVoyager as Winner of Digital Health Innovation Challenge for Inflammatory Bowel Disease (IBD),https://lilly.mediaroom.com/2019-12-02-Lilly-Names-HealthVoyager-as-Winner-of-Digital-Health-Innovation-Challenge-for-Inflammatory-Bowel-Disease-IBD,2019-12-02T00:00:00,Commercialized Drug Update
Lilly announces $400 million capital investment in manufacturing facilities in Indianapolis,https://lilly.mediaroom.com/2019-11-20-Lilly-announces-400-million-capital-investment-in-manufacturing-facilities-in-Indianapolis,2019-11-20T00:00:00,Financial News
Lilly Confirms Date and Conference Call for 2020 Financial Guidance Announcement,https://lilly.mediaroom.com/2019-11-19-Lilly-Confirms-Date-and-Conference-Call-for-2020-Financial-Guidance-Announcement,2019-11-19T00:00:00,Financial News
Interim analysis from EMPRISE real-world study shows Jardiance® decreased risk of hospitalization for heart failure compared with DPP-4 inhibitors and GLP-1 receptor agonists,https://lilly.mediaroom.com/2019-11-17-Interim-analysis-from-EMPRISE-real-world-study-shows-Jardiance-R-decreased-risk-of-hospitalization-for-heart-failure-compared-with-DPP-4-inhibitors-and-GLP-1-receptor-agonists,2019-11-17T00:00:00,Clinical Trial Update
Boehringer Ingelheim and Lilly announce outcome of FDA Advisory Committee meeting for empagliflozin 2.5 mg as adjunct to insulin for adults with type 1 diabetes,https://lilly.mediaroom.com/2019-11-13-Boehringer-Ingelheim-and-Lilly-announce-outcome-of-FDA-Advisory-Committee-meeting-for-empagliflozin-2-5-mg-as-adjunct-to-insulin-for-adults-with-type-1-diabetes,2019-11-13T00:00:00,Regulatory Approval
Boehringer Ingelheim and Lilly initiate first ever study to assess Jardiance® in people hospitalized for acute heart failure who have been stabilized,https://lilly.mediaroom.com/2019-11-12-Boehringer-Ingelheim-and-Lilly-initiate-first-ever-study-to-assess-Jardiance-R-in-people-hospitalized-for-acute-heart-failure-who-have-been-stabilized,2019-11-12T00:00:00,Clinical Trial Update
ACR 2019: Lilly Presents 52-Week Head-to-Head (SPIRIT-H2H) Data from Taltz® (ixekizumab) Versus Humira® (adalimumab) Trial in Psoriatic Arthritis,https://lilly.mediaroom.com/2019-11-12-ACR-2019-Lilly-Presents-52-Week-Head-to-Head-SPIRIT-H2H-Data-from-Taltz-R-ixekizumab-Versus-Humira-R-adalimumab-Trial-in-Psoriatic-Arthritis,2019-11-12T00:00:00,Clinical Trial Update
"ACR 2019: Lilly Presents Positive New Data from COAST-X, a Phase 3 Study of Taltz® (ixekizumab) in Patients with Non-Radiographic Axial Spondyloarthritis",https://lilly.mediaroom.com/2019-11-12-ACR-2019-Lilly-Presents-Positive-New-Data-from-COAST-X-a-Phase-3-Study-of-Taltz-R-ixekizumab-in-Patients-with-Non-Radiographic-Axial-Spondyloarthritis,2019-11-12T00:00:00,Clinical Trial Update
Lilly Reinforces its Commitment to Rheumatology through Data Showcased at the ACR/ARP Annual Meeting,https://lilly.mediaroom.com/2019-11-08-Lilly-Reinforces-its-Commitment-to-Rheumatology-through-Data-Showcased-at-the-ACR-ARP-Annual-Meeting,2019-11-08T00:00:00,Clinical Trial Update
"Lilly Announces the Pricing Terms of its Cash Tender Offer for Up to $2,000,006,000 Aggregate Principal Amount of Its Outstanding Debt Securities",https://lilly.mediaroom.com/2019-11-07-Lilly-Announces-the-Pricing-Terms-of-its-Cash-Tender-Offer-for-Up-to-2-000-006-000-Aggregate-Principal-Amount-of-Its-Outstanding-Debt-Securities,2019-11-07T00:00:00,Financial News
"Lilly Announces the Early Tender Results and Upsizing of Its Pending Cash Tender Offer to Up to $2,000,006,000 Aggregate Principal Amount of Its Outstanding Debt Securities",https://lilly.mediaroom.com/2019-11-07-Lilly-Announces-the-Early-Tender-Results-and-Upsizing-of-Its-Pending-Cash-Tender-Offer-to-Up-to-2-000-006-000-Aggregate-Principal-Amount-of-Its-Outstanding-Debt-Securities,2019-11-07T00:00:00,Financial News
Eli Lilly and Company to Present Multiple Abstracts for LOXO-305 at ASH 2019,https://lilly.mediaroom.com/2019-11-06-Eli-Lilly-and-Company-to-Present-Multiple-Abstracts-for-LOXO-305-at-ASH-2019,2019-11-06T00:00:00,Clinical Trial Update
Lilly to Participate in Credit Suisse 28th Annual Healthcare Conference,https://lilly.mediaroom.com/2019-11-04-Lilly-to-Participate-in-Credit-Suisse-28th-Annual-Healthcare-Conference,2019-11-04T00:00:00,Financial News
Boehringer Ingelheim and Lilly modernise alliance to focus full expertise on Jardiance®,https://lilly.mediaroom.com/2019-11-04-Boehringer-Ingelheim-and-Lilly-modernise-alliance-to-focus-full-expertise-on-Jardiance-R,2019-11-04T00:00:00,Commercialized Drug Update
Lilly Announces Cash Tender Offer for Up to $2.0 Billion Aggregate Principal Amount of Its Outstanding Debt Securities,https://lilly.mediaroom.com/2019-10-24-Lilly-Announces-Cash-Tender-Offer-for-Up-to-2-0-Billion-Aggregate-Principal-Amount-of-Its-Outstanding-Debt-Securities,2019-10-24T00:00:00,Financial News
"Lilly Reports Strong Third-Quarter 2019 Financial Results, Raises 2019 EPS Guidance",https://lilly.mediaroom.com/2019-10-23-Lilly-Reports-Strong-Third-Quarter-2019-Financial-Results-Raises-2019-EPS-Guidance,2019-10-23T00:00:00,Financial News
"Enrique Conterno, Senior Vice President and President of Lilly Diabetes and Lilly USA, to Retire at End of Year; Mike Mason to Succeed Conterno",https://lilly.mediaroom.com/2019-10-23-Enrique-Conterno-Senior-Vice-President-and-President-of-Lilly-Diabetes-and-Lilly-USA-to-Retire-at-End-of-Year-Mike-Mason-to-Succeed-Conterno,2019-10-23T00:00:00,Management Update
Lilly Declares Fourth-Quarter 2019 Dividend,https://lilly.mediaroom.com/2019-10-21-Lilly-Declares-Fourth-Quarter-2019-Dividend,2019-10-21T00:00:00,Financial News
Lilly Announces Phase 3 Study in Patients with Metastatic Pancreatic Cancer Did Not Meet Primary Endpoint of Overall Survival,https://lilly.mediaroom.com/2019-10-16-Lilly-Announces-Phase-3-Study-in-Patients-with-Metastatic-Pancreatic-Cancer-Did-Not-Meet-Primary-Endpoint-of-Overall-Survival,2019-10-16T00:00:00,Clinical Trial Update
Lilly Presents Positive Results for Taltz® (ixekizumab) in Pediatric Patients with Moderate to Severe Plaque Psoriasis at the 28th Annual European Academy of Dermatology and Venereology (EADV) Congress,https://lilly.mediaroom.com/2019-10-12-Lilly-Presents-Positive-Results-for-Taltz-R-ixekizumab-in-Pediatric-Patients-with-Moderate-to-Severe-Plaque-Psoriasis-at-the-28th-Annual-European-Academy-of-Dermatology-and-Venereology-EADV-Congress,2019-10-12T00:00:00,Clinical Trial Update
"Lilly's REYVOW™ (lasmiditan), The First and Only Medicine in a New Class of Acute Treatment for Migraine, Receives FDA Approval",https://lilly.mediaroom.com/2019-10-11-Lillys-REYVOW-TM-lasmiditan-The-First-and-Only-Medicine-in-a-New-Class-of-Acute-Treatment-for-Migraine-Receives-FDA-Approval,2019-10-11T00:00:00,Regulatory Approval
Lilly to Unveil New Data for the Treatments of Complex Dermatological Conditions at the 28th Annual European Academy of Dermatology and Venereology (EADV) Congress,https://lilly.mediaroom.com/2019-10-08-Lilly-to-Unveil-New-Data-for-the-Treatments-of-Complex-Dermatological-Conditions-at-the-28th-Annual-European-Academy-of-Dermatology-and-Venereology-EADV-Congress,2019-10-08T00:00:00,Clinical Trial Update
Lilly's CYRAMZA® (ramucirumab) Phase 3 Data in First-Line EGFR-Mutated Non-Small Cell Lung Cancer Published in The Lancet Oncology,https://lilly.mediaroom.com/2019-10-07-Lillys-CYRAMZA-R-ramucirumab-Phase-3-Data-in-First-Line-EGFR-Mutated-Non-Small-Cell-Lung-Cancer-Published-in-The-Lancet-Oncology,2019-10-07T00:00:00,Clinical Trial Update
Lilly Announces Voluntary Delisting from Euronext Paris,https://lilly.mediaroom.com/2019-10-03-Lilly-Announces-Voluntary-Delisting-from-Euronext-Paris,2019-10-03T00:00:00,Financial News
New Head-to-Head Data Show Taltz® (ixekizumab) Superiority versus TREMFYA® (guselkumab) in People with Moderate to Severe Plaque Psoriasis,https://lilly.mediaroom.com/2019-10-03-New-Head-to-Head-Data-Show-Taltz-R-ixekizumab-Superiority-versus-TREMFYA-R-guselkumab-in-People-with-Moderate-to-Severe-Plaque-Psoriasis,2019-10-03T00:00:00,Clinical Trial Update
Lilly Confirms Date and Conference Call for Third-Quarter 2019 Financial Results Announcement,https://lilly.mediaroom.com/2019-10-02-Lilly-Confirms-Date-and-Conference-Call-for-Third-Quarter-2019-Financial-Results-Announcement,2019-10-02T00:00:00,Financial News
Lilly Announces Positive Registrational Data for Selpercatinib (LOXO-292) in Heavily Pretreated RET-Altered Thyroid Cancers,https://lilly.mediaroom.com/2019-09-29-Lilly-Announces-Positive-Registrational-Data-for-Selpercatinib-LOXO-292-in-Heavily-Pretreated-RET-Altered-Thyroid-Cancers,2019-09-29T00:00:00,Clinical Trial Update
Lilly Oncology to Present Robust Data across Its Growing Portfolio at ESMO 2019,https://lilly.mediaroom.com/2019-09-23-Lilly-Oncology-to-Present-Robust-Data-across-Its-Growing-Portfolio-at-ESMO-2019,2019-09-23T00:00:00,Clinical Trial Update
CHMP Issues Positive Opinion to Expand Trulicity® (dulaglutide) Label to Include Results from REWIND Cardiovascular Outcomes Trial,https://lilly.mediaroom.com/2019-09-20-CHMP-Issues-Positive-Opinion-to-Expand-Trulicity-R-dulaglutide-Label-to-Include-Results-from-REWIND-Cardiovascular-Outcomes-Trial,2019-09-20T00:00:00,Regulatory Approval
Lilly Announces Webcast to Discuss ESMO 2019 Presentations,https://lilly.mediaroom.com/2019-09-19-Lilly-Announces-Webcast-to-Discuss-ESMO-2019-Presentations,2019-09-19T00:00:00,Financial News
"Lilly Announces Positive Results for Selpercatinib (LOXO-292), Demonstrating a 68 Percent Objective Response Rate and Sustained Durability in Heavily Pretreated RET Fusion-Positive Non-Small Cell Lung Cancer",https://lilly.mediaroom.com/2019-09-09-Lilly-Announces-Positive-Results-for-Selpercatinib-LOXO-292-Demonstrating-a-68-Percent-Objective-Response-Rate-and-Sustained-Durability-in-Heavily-Pretreated-RET-Fusion-Positive-Non-Small-Cell-Lung-Cancer,2019-09-09T00:00:00,Clinical Trial Update
Lilly's Pain Clinical Trial Protocol Selected for FDA Complex Innovative Trial Designs Pilot Meeting Program,https://lilly.mediaroom.com/2019-09-05-Lillys-Pain-Clinical-Trial-Protocol-Selected-for-FDA-Complex-Innovative-Trial-Designs-Pilot-Meeting-Program,2019-09-05T00:00:00,Clinical Trial Update
Lilly to Participate in Morgan Stanley Global Healthcare Conference,https://lilly.mediaroom.com/2019-09-04-Lilly-to-Participate-in-Morgan-Stanley-Global-Healthcare-Conference,2019-09-04T00:00:00,Financial News
Lilly Receives U.S. FDA Approval for Taltz® (ixekizumab) for the Treatment of Active Ankylosing Spondylitis (Radiographic Axial Spondyloarthritis),https://lilly.mediaroom.com/2019-08-26-Lilly-Receives-U-S-FDA-Approval-for-Taltz-R-ixekizumab-for-the-Treatment-of-Active-Ankylosing-Spondylitis-Radiographic-Axial-Spondyloarthritis,2019-08-26T00:00:00,Regulatory Approval
"Lilly Announces Top-Line Phase 3 Results for Oral JAK Inhibitor Baricitinib, in Combination with Topical Corticosteroids in Adult Patients with Moderate to Severe Atopic Dermatitis",https://lilly.mediaroom.com/2019-08-23-Lilly-Announces-Top-Line-Phase-3-Results-for-Oral-JAK-Inhibitor-Baricitinib-in-Combination-with-Topical-Corticosteroids-in-Adult-Patients-with-Moderate-to-Severe-Atopic-Dermatitis,2019-08-23T00:00:00,Clinical Trial Update
Arbitration panel rules in favor of Lilly in complaint filed by Adocia,https://lilly.mediaroom.com/2019-08-22-Arbitration-panel-rules-in-favor-of-Lilly-in-complaint-filed-by-Adocia,2019-08-22T00:00:00,Legal News
Lilly Announces Webcast to Discuss World Conference on Lung Cancer Presentation,https://lilly.mediaroom.com/2019-08-19-Lilly-Announces-Webcast-to-Discuss-World-Conference-on-Lung-Cancer-Presentation,2019-08-19T00:00:00,clinical trial update
Lilly Launches Open Innovation Challenge to Help Transform Inflammatory Bowel Disease (IBD) Care through Digital Health,https://lilly.mediaroom.com/2019-08-14-Lilly-Launches-Open-Innovation-Challenge-to-Help-Transform-Inflammatory-Bowel-Disease-IBD-Care-through-Digital-Health,2019-08-14T00:00:00,clinical trial update
Lilly Announces Superiority of Taltz® (ixekizumab) versus TREMFYA® (guselkumab) in Delivering Total Skin Clearance at Week 12 in Topline Results from Head-to-Head (IXORA-R) Trial in People Living with Moderate to Severe Plaque Psoriasis,https://lilly.mediaroom.com/2019-08-13-Lilly-Announces-Superiority-of-Taltz-R-ixekizumab-versus-TREMFYA-R-guselkumab-in-Delivering-Total-Skin-Clearance-at-Week-12-in-Topline-Results-from-Head-to-Head-IXORA-R-Trial-in-People-Living-with-Moderate-to-Severe-Plaque-Psoriasis,2019-08-13T00:00:00,clinical trial update
U.S. Court of Appeals Rules in Favor of Lilly in Alimta Alternate Salt Form Patent Lawsuit,https://lilly.mediaroom.com/2019-08-09-U-S-Court-of-Appeals-Rules-in-Favor-of-Lilly-in-Alimta-Alternate-Salt-Form-Patent-Lawsuit,2019-08-09T00:00:00,regulatory approval
"Lilly, Evidation Health and Apple Study Shows Personal Digital Devices May Help in the Identification of Mild Cognitive Impairment and Mild Alzheimer's Disease Dementia",https://lilly.mediaroom.com/2019-08-08-Lilly-Evidation-Health-and-Apple-Study-Shows-Personal-Digital-Devices-May-Help-in-the-Identification-of-Mild-Cognitive-Impairment-and-Mild-Alzheimers-Disease-Dementia,2019-08-08T00:00:00,clinical trial update
"Lilly Announces Leadership Changes in Corporate Business Development, Oncology R&D, and Managed Healthcare Services",https://lilly.mediaroom.com/2019-08-07-Lilly-Announces-Leadership-Changes-in-Corporate-Business-Development-Oncology-R-D-and-Managed-Healthcare-Services,2019-08-07T00:00:00,management update
Lilly Announces Positive Results for Emgality® (galcanezumab-gnlm) from the CONQUER Study in Patients who Failed Previous Migraine Preventive Treatments,https://lilly.mediaroom.com/2019-08-05-Lilly-Announces-Positive-Results-for-Emgality-R-galcanezumab-gnlm-from-the-CONQUER-Study-in-Patients-who-Failed-Previous-Migraine-Preventive-Treatments,2019-08-05T00:00:00,clinical trial update
"Lilly Reports Second-Quarter 2019 Financial Results, Raises 2019 EPS Guidance",https://lilly.mediaroom.com/2019-07-30-Lilly-Reports-Second-Quarter-2019-Financial-Results-Raises-2019-EPS-Guidance,2019-07-30T00:00:00,financial news
"Lilly's Verzenio® (abemaciclib) Significantly Extended Life in Women with HR+, HER2- Advanced Breast Cancer in MONARCH 2",https://lilly.mediaroom.com/2019-07-30-Lillys-Verzenio-R-abemaciclib-Significantly-Extended-Life-in-Women-with-HR-HER2-Advanced-Breast-Cancer-in-MONARCH-2,2019-07-30T00:00:00,clinical trial update
"BAQSIMI™ (glucagon) Nasal Powder 3 mg, the First and Only Nasally Administered Glucagon to Treat Severe Hypoglycemia in Adults and Children with Diabetes Ages Four Years and Older, Approved by FDA",https://lilly.mediaroom.com/2019-07-24-BAQSIMI-TM-glucagon-Nasal-Powder-3-mg-the-First-and-Only-Nasally-Administered-Glucagon-to-Treat-Severe-Hypoglycemia-in-Adults-and-Children-with-Diabetes-Ages-Four-Years-and-Older-Approved-by-FDA,2019-07-24T00:00:00,regulatory approval
Lilly Presents New Findings on Stigma Faced by People with Migraine Based on Interim Results from the OVERCOME Observational Study,https://lilly.mediaroom.com/2019-07-13-Lilly-Presents-New-Findings-on-Stigma-Faced-by-People-with-Migraine-Based-on-Interim-Results-from-the-OVERCOME-Observational-Study,2019-07-13T00:00:00,clinical trial update
Lilly's OVERCOME Observational Study Reveals Inconsistent and Sub-Optimal Treatment Landscape for Migraine,https://lilly.mediaroom.com/2019-07-12-Lillys-OVERCOME-Observational-Study-Reveals-Inconsistent-and-Sub-Optimal-Treatment-Landscape-for-Migraine,2019-07-12T00:00:00,clinical trial update
AHS 2019: Post-Hoc Analyses of Phase 3 Pivotal Studies of Emgality® (galcanezumab-gnlm) Show Improvements in Daily Functioning and Reductions in Disability in Patients with Chronic and Episodic Migraine,https://lilly.mediaroom.com/2019-07-12-AHS-2019-Post-Hoc-Analyses-of-Phase-3-Pivotal-Studies-of-Emgality-R-galcanezumab-gnlm-Show-Improvements-in-Daily-Functioning-and-Reductions-in-Disability-in-Patients-with-Chronic-and-Episodic-Migraine,2019-07-12T00:00:00,clinical trial update
Lilly Announces Changes in Senior Leadership,https://lilly.mediaroom.com/2019-07-11-Lilly-Announces-Changes-in-Senior-Leadership,2019-07-11T00:00:00,management update
New England Journal of Medicine Publishes Positive Phase 3 Data for Emgality® (galcanezumab-gnlm) in Episodic Cluster Headache,https://lilly.mediaroom.com/2019-07-11-New-England-Journal-of-Medicine-Publishes-Positive-Phase-3-Data-for-Emgality-R-galcanezumab-gnlm-in-Episodic-Cluster-Headache,2019-07-11T00:00:00,clinical trial update
Lilly Announces Upcoming Presentation of New Data Indicating Rise in Opioid Use for Migraine Treatment,https://lilly.mediaroom.com/2019-07-10-Lilly-Announces-Upcoming-Presentation-of-New-Data-Indicating-Rise-in-Opioid-Use-for-Migraine-Treatment,2019-07-10T00:00:00,clinical trial update
Lilly Confirms Date and Conference Call for Second-Quarter 2019 Financial Results Announcement,https://lilly.mediaroom.com/2019-07-09-Lilly-Confirms-Date-and-Conference-Call-for-Second-Quarter-2019-Financial-Results-Announcement,2019-07-09T00:00:00,financial news
